ind_type,size,q2,q3,q4,q5,q6,q7a,q7b,q7c,q7d,q8a,q8b,q9a,q10ap,q10bp,q10cp,q10dp,q10ep,q11a,q11b,q11c,q11d,q11e,q12ap,q12bp,q13p,q14p,q15p,q16a,q17a,q17b,q17c,q17d,q17e,q18,q19,q20,q21p,q22ap,q22ba,q22bb,q22bc,q22bd,q23p,q24,q25,q27a,q27b,q27c,q27d,q27e,q27f,q27g,q27h,q27i,q27j,q28a,q28bp,q29,q30a,q30bap,q30bbp,q30bcp,q30bdp,q30bep,q31aa,q31ab,q31ac,q31ad,q31ae,q31af,q31ba,q31bb,q31bc,q31bd,q31be,q31bf,q31ca,q31cb,q31cc,q31cd,q31ce,q31cf,q31da,q31db,q31dc,q31dd,q31de,q31df,q31ea,q31eb,q31ec,q31ed,q31ee,q31ef,q32a,q32b,q32c,q32d,q33,q34,q35,q36,q37a,q37b,q37c,q37d,q37e,q37f,q37g,q37h,q37i,q38a,q38b,q38c,q38d,q38e,q38g,q38h,q38i,q38j,q38k,q39a,q39b,q39c,q39d,q39e,q39f,q39g,q39h,q39i,q39j,q39k,q39l,q40,q41,q42,q43,q44,q45a1p,q45a2,q45a3a,q45a3b,q45a3c,q45a3d,q45a4p,q45b1p,q45b2,q45b3a,q45b3b,q45b3c,q45b3d,q45b3e,q45b4p,q45c1p,q45c2,q45c3a,q45c3b,q45c3c,q45c3d,q45c3e,q45c4p,q45d1p,q45d2,q45d3a,q45d3b,q45d3c,q45d3d,q45d3e,q45d4p,q45e1p,q45e2,q45e3a,q45e3b,q45e3c,q45e3d,q45e3e,q45e4p,q46a,q46b,q46c,q46d,q46e,q47a,q47b,q47c,q47d,q47e,q48a,q48a1p,q48a2p,q48bp,q49,q50a1,q50a2,q50b1,q50b2,q50c1,q50c2,q50d1,q50d2,q50e1,q50e2,q50f1,q50f2,q51p,q52a,q52b,q52cp,q52dp,q52ep,q53a,q53b,q53c,q53d,q53e,q53f,q53g,q54a,q54b,q54c,q54d,q54e,q54f,q55a,q55b,q55c,q55d,q55e,q55f,q56,q57,q58,q59,prodtitl,q55fdesc,size1,size2,size3,size4,size5,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,man,man1,man2,man3,man4,man5,non1,non2,non3,non4,non5,sector,pctchng,mangpay,supvpay,techpay,suptpay,fntlpay,multiest,pufwght,id,prodwkr,saleswkr
M05,4.0,296000000.0,28800000.0,175000000.0,205000000.0,76100000.0,,,,,100.0,90.0,1.0,14.754098,6.557377,22.950819,3.2786884,52.459015,16.0,12.0,13.0,12.0,12.0,20.0,40.0,15.0,1.0,0.0,1.0,45.0,45.0,40.0,40.0,45.0,1.0,2.0,1.0,2.5,2.5,2.0,1.0,2.0,2.0,0.0,3.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,100.0,4.0,0.0,8.0,0.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.5,87.5,0.0,0.0,0.0,0.0,,,,,,,4.5454545,11.363636,45.454544,6.818182,31.818182,0.0,2.0,3.0,3.0,3.0,1.0,24.0,80.0,2.0,3.0,5.0,2.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,6.0,5.0,1.0,,100.0,100.0,60.0,1.0,2.0,1.0,1.0,80.0,100.0,60.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,36.0,1.0,2.0,1.0,1.0,2.0,50.0,100.0,36.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,60.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,2.0,2.0,,2.0,,1.0,12.0,1.0,10.0,2.0,,2.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,OPERATIONS TECHNICIAN,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,15.0,60000.0,50000.0,42000.0,20000.0,35000.0,1.0,9.9375,788,0.0,0
M05,4.0,174000000.0,3050000.0,56100000.0,57800000.0,5500000.0,,,,,100.0,100.0,1.0,20.0,0.0,2.0,3.0,75.0,16.0,,16.0,14.0,12.0,,,,,0.0,3.0,50.0,,50.0,50.0,45.0,1.0,2.0,2.0,,100.0,1.0,1.0,2.0,1.0,,5.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,95.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,50.0,1.0,,100.0,100.0,16.0,1.0,1.0,1.0,1.0,,,,,,,,,,100.0,16.0,1.0,2.0,1.0,1.0,2.0,,100.0,16.0,1.0,1.0,1.0,2.0,2.0,,100.0,16.0,1.0,2.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,2.0,,1.0,25.0,2.0,,2.0,,2.0,,50.0,2.0,2.0,0.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,PRODUCTION WORKER,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,,,,,,1.0,9.9375,789,1.0,0
M05,4.0,145000000.0,3500000.0,85000000.0,100000000.0,7000000.0,2.0,15.0,40.0,43.0,100.0,90.0,1.0,15.0,4.0,50.0,10.0,21.0,16.0,14.0,12.0,12.0,14.0,35.0,22.0,1.0,1.0,0.0,3.0,55.0,55.0,50.0,50.0,50.0,3.0,2.0,1.0,30.0,10.0,2.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.0,0.0,10.0,40.0,10.0,40.0,,,,,,,50.0,50.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,100.0,1.0,5.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,3.0,,1.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,5.0,1.0,60000.0,20.0,100.0,10.0,1.0,2.0,1.0,1.0,100.0,100.0,20.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,20.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,10.0,2.0,2.0,1.0,1.0,2.0,100.0,100.0,30.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0,0.0,2.0,50.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,10.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,MANUFACTURING TECHNICIAN,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,75000.0,60000.0,40000.0,28000.0,35000.0,1.0,9.9375,790,0.0,0
M05,4.0,125000000.0,30000000.0,,50000000.0,5000000.0,10.0,40.0,25.0,25.0,100.0,75.0,1.0,20.0,15.0,20.0,10.0,35.0,16.0,12.0,16.0,12.0,12.0,25.0,20.0,10.0,3.0,1.0,3.0,50.0,55.0,45.0,45.0,50.0,1.0,2.0,1.0,30.0,75.0,1.0,1.0,1.0,1.0,50.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.0,30.0,0.0,20.0,20.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,66.666664,0.0,3.0,4.0,4.0,4.0,1.0,12.0,85.0,3.0,4.0,5.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,4.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,1.0,8.0,3.0,1.0,150000.0,90.0,75.0,20.0,1.0,1.0,1.0,2.0,75.0,90.0,30.0,1.0,2.0,1.0,1.0,2.0,90.0,90.0,15.0,1.0,2.0,1.0,1.0,2.0,90.0,90.0,20.0,1.0,2.0,1.0,2.0,2.0,90.0,100.0,30.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,50.0,1.0,2.0,,2.0,,1.0,15.0,2.0,,2.0,,2.0,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,D,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,75000.0,55000.0,50000.0,45000.0,35000.0,1.0,9.9375,791,0.0,0
M05,4.0,,34000000.0,297000000.0,60000000.0,7140000.0,0.0,0.0,20.0,,100.0,85.0,1.0,2.3364487,11.682243,50.934578,2.3364487,32.71028,16.0,12.0,16.0,13.0,12.0,30.0,30.0,,2.0,,2.0,50.0,50.0,42.0,40.0,42.0,1.0,1.0,1.0,2.0,95.0,2.0,1.0,1.0,1.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.04348,,5.0,0.0,0.0,80.0,0.0,20.0,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,1.0,14.0,80.0,1.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,8.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,10.0,2.0,,1.0,2.0,2.0,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,OPERATOR,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,-5.0,100000.0,70000.0,70000.0,40000.0,50000.0,1.0,9.9375,792,1.0,0
M05,4.0,109000000.0,6900000.0,52700000.0,4900000.0,300000.0,1.0,4.0,25.0,70.0,1.0,1.0,2.0,3.9473684,7.894737,1.3157895,15.789474,71.052635,16.0,12.0,14.0,12.0,11.0,60.0,90.0,15.0,5.0,2.0,3.0,40.0,45.0,40.0,40.0,50.0,3.0,2.0,2.0,0.0,0.0,,,,,0.0,3.0,10.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,85.0,0.0,40.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,3.0,8.0,8.0,8.0,3.0,2.0,100.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25000.0,100.0,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,10.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,GENERAL WORKER,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,100000.0,50000.0,50000.0,40000.0,20000.0,1.0,9.9375,793,0.0,0
M05,4.0,,40000000.0,75000000.0,150000000.0,8000000.0,2.0,5.0,18.0,75.0,100.0,100.0,1.0,7.475083,6.6445184,3.3222592,12.790698,69.76744,16.0,12.0,16.0,14.0,12.0,20.0,18.0,0.0,0.66445184,0.33222592,2.0,46.0,50.0,44.0,40.0,46.0,3.0,1.0,1.0,10.0,100.0,1.0,1.0,1.0,1.0,70.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,8.0,1.0,6.0,100.0,1.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,12.0,4.0,1.0,200000.0,100.0,50.0,16.0,1.0,2.0,1.0,1.0,50.0,75.0,24.0,1.0,2.0,1.0,1.0,2.0,50.0,50.0,16.0,1.0,2.0,1.0,1.0,2.0,50.0,50.0,16.0,1.0,2.0,1.0,2.0,2.0,25.0,100.0,40.0,1.0,2.0,1.0,1.0,2.0,80.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,OPERATOR,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,-15.0,72000.0,60000.0,66000.0,37200.0,45600.0,1.0,9.9375,794,1.0,0
M05,4.0,58000000.0,14100000.0,34200000.0,26100000.0,4290000.0,10.0,20.0,70.0,0.0,100.0,10.0,1.0,33.0,8.0,1.0,16.0,42.0,,,16.0,,12.0,40.0,61.0,1.0,40.0,60.0,2.0,48.0,48.0,48.0,40.0,45.0,,2.0,1.0,,100.0,1.0,1.0,1.0,1.0,,7.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,3.0,3.0,3.0,,,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,3.0,,1.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,37.0,,,,1.0,2.0,,2.0,,1.0,1.0,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,OPERATOR,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,56841.0,46353.0,26125.0,27977.0,24694.0,1.0,9.9375,795,1.0,0
M05,4.0,19600000.0,574000.0,14400000.0,11400000.0,91600.0,0.0,12.0,53.0,35.0,95.0,70.0,1.0,29.113924,10.126582,0.0,25.316456,35.44304,16.0,13.0,,13.0,12.0,40.0,1.2658228,0.0,0.0,1.2658228,2.0,47.0,43.0,,40.0,43.0,1.0,1.0,2.0,0.0,15.0,2.0,1.0,1.0,1.0,0.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,2.0,50.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,3.0,4.0,4.0,4.0,1.0,3.0,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,8.0,4.0,1.0,,50.0,5.0,8.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,40.0,15.0,1.0,1.0,1.0,2.0,2.0,15.0,100.0,16.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,,2.0,,2.0,,8.333333,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,KETTLE OPERATOR HELPER,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,-8.139535,55000.0,42000.0,,33000.0,40000.0,1.0,9.9375,796,1.0,0
M05,4.0,,,,,,,,,,,,1.0,12.765958,3.1914895,11.968085,19.946808,52.12766,16.0,14.0,16.0,12.0,12.0,55.31915,20.212767,19.946808,25.797873,5.8510637,1.0,40.0,40.0,40.0,40.0,40.0,1.0,2.0,2.0,0.0,100.0,1.0,1.0,2.0,1.0,0.0,3.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,313.0,1.2779553,3.194888,3.194888,6.389776,85.94249,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,,,0.0,3.0,4.0,4.0,4.0,1.0,3.0,85.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,,90.0,12.5,,1.0,1.0,1.0,1.0,9.973404,100.0,10.0,1.0,2.0,1.0,1.0,2.0,100.0,50.0,24.0,1.0,2.0,1.0,1.0,2.0,50.0,16.0,30.0,1.0,1.0,1.0,2.0,2.0,8.510638,0.0,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,PACKAGING EMPLOYEE,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,25.333334,60000.0,40000.0,35000.0,27000.0,15000.0,1.0,9.9375,797,1.0,0
M05,4.0,280000000.0,14200000.0,77000000.0,46000000.0,6000000.0,,,,,100.0,60.0,1.0,15.0,0.0,7.0,11.0,67.0,16.0,,12.0,12.0,12.0,39.0,34.0,7.0,3.6764705,0.0,2.0,50.0,,43.0,41.0,42.0,1.0,1.0,1.0,100.0,100.0,1.0,1.0,1.0,1.0,75.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.0,10.0,0.0,0.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,11.111111,27.777779,27.777779,16.666666,16.666666,0.0,3.0,4.0,3.0,4.0,1.0,24.0,80.0,2.0,5.0,5.0,4.0,3.0,5.0,2.0,1.0,4.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,12.0,99.0,1.0,,100.0,100.0,40.0,1.0,2.0,1.0,1.0,100.0,,,,,,,,,100.0,100.0,1.0,2.0,1.0,1.0,2.0,90.0,70.0,20.0,1.0,2.0,1.0,1.0,2.0,5.0,90.0,40.0,1.0,2.0,1.0,1.0,1.0,60.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,10.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,20.0,1.0,10.0,2.0,,2.0,,2.0,,20.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,MAKING OR PACKING OPERATOR,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,-24.86188,75000.0,,44161.0,36777.0,37128.0,1.0,9.9375,798,1.0,0
M05,4.0,157000000.0,9800000.0,75000000.0,41200000.0,5600000.0,10.0,25.0,40.0,25.0,100.0,75.0,1.0,2.255639,7.518797,10.025063,10.025063,70.17544,16.0,16.0,13.0,14.0,12.0,40.0,80.0,5.0,5.0,2.0,2.0,45.0,50.0,50.0,40.0,38.0,3.0,1.0,1.0,75.0,100.0,1.0,1.0,1.0,1.0,50.0,4.0,30.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,50.0,0.0,10.0,4.0,6.0,80.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.333332,66.666664,0.0,0.0,0.0,0.0,25.0,12.5,12.5,12.5,37.5,0.0,3.0,3.0,3.0,4.0,1.0,6.0,50.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,75000.0,95.0,100.0,40.0,1.0,2.0,1.0,2.0,100.0,100.0,40.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,72.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,72.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,72.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,30.0,0.0,20.0,0.0,1.0,1.0,5.0,1.0,25.0,1.0,5.0,2.0,,2.0,,2.0,,5.0,1.0,2.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,OPERATOR  B,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,-10.0,80000.0,45000.0,40000.0,25000.0,21000.0,1.0,9.9375,799,1.0,0
